dataset,arch,variant,noise,seed,accuracy,macro_f1,top3,violation_rate,forbidden,violation_rate_net,forbidden_net,dl_similarity,suffix_accuracy,exact_match,suffix_dfa_violation,suffix_dfa_violation_net,suffix_precedence_violation,suffix_net_fitness,n_suffix,prefix_lengths,best_epoch,corrupted,train_compliance,secs_per_epoch,secs_train,secs_petrinet,secs_dfa,secs_automaton,secs_markings,secs_artifacts,gpu,knowledge_key,net_fingerprint,artifacts_cached,split,knowledge,vocab_scope,train_frac,val_frac,test_frac,protocol,source_dir
Sepsis_Case,lstm,baseline,0.8,1,0.480164,0.264389,0.74601,0.016872,0.312688,0.01824,0.240364,0.39579,0.320904,0.010152,0.000587,0.000587,0.0,0.982887,394,6|7|8,5,8654,0.038095,1.56,15.56,0.02,0.17,0.04,2.37,3.58,NVIDIA A100-SXM4-80GB,389addb5e7aa9c29,49714600535b,1,temporal,test,all,0.7,0.15,0.15,B,noise_curve_b_s14_Sepsis_Case
Sepsis_Case,lstm,checker,0.8,1,0.441404,0.239103,0.754218,0.01596,0.252717,0.01824,0.203651,0.359802,0.311803,0.010152,0.00323,0.00323,0.005076,0.982624,394,6|7|8,5,8654,0.038095,1.54,15.35,0.02,0.17,0.04,2.37,3.58,NVIDIA A100-SXM4-80GB,389addb5e7aa9c29,49714600535b,1,temporal,test,all,0.7,0.15,0.15,B,noise_curve_b_s14_Sepsis_Case
Sepsis_Case,lstm,checker_net,0.8,1,0.465572,0.246685,0.746466,0.016416,0.277738,0.01596,0.188121,0.380649,0.315032,0.010152,0.000587,0.000294,0.0,0.983655,394,6|7|8,5,8654,0.038095,1.13,11.3,0.02,0.17,0.04,2.37,3.58,NVIDIA A100-SXM4-80GB,389addb5e7aa9c29,49714600535b,1,temporal,test,all,0.7,0.15,0.15,B,noise_curve_b_s14_Sepsis_Case
Sepsis_Case,lstm,checker_net_state,0.8,1,0.422253,0.244168,0.689466,0.05472,0.288747,0.055632,0.220586,0.295577,0.277745,0.015228,0.155314,0.164709,0.022843,0.935069,394,6|7|8,8,8654,0.038095,1.2,15.54,0.02,0.17,0.04,2.37,3.58,NVIDIA A100-SXM4-80GB,389addb5e7aa9c29,49714600535b,1,temporal,test,all,0.7,0.15,0.15,B,noise_curve_b_s14_Sepsis_Case
Sepsis_Case,lstm,marking,0.8,1,0.384405,0.22665,0.648427,0.082991,0.316923,0.065207,0.24357,0.22629,0.187023,0.002538,0.2569,0.362889,0.129442,0.850649,394,6|7|8,10,8654,0.038095,1.41,21.14,0.02,0.17,0.04,2.37,3.58,NVIDIA A100-SXM4-80GB,389addb5e7aa9c29,49714600535b,1,temporal,test,all,0.7,0.15,0.15,B,noise_curve_b_s14_Sepsis_Case
Sepsis_Case,lstm,gnn,0.8,1,0.454628,0.249087,0.673963,0.03648,0.316014,0.0342,0.252326,0.293385,0.259248,0.01269,0.191133,0.186729,0.020305,0.920316,394,6|7|8,9,8654,0.038095,1.31,18.37,0.02,0.17,0.04,2.37,3.58,NVIDIA A100-SXM4-80GB,389addb5e7aa9c29,49714600535b,1,temporal,test,all,0.7,0.15,0.15,B,noise_curve_b_s14_Sepsis_Case
Sepsis_Case,lstm,seq,0.8,1,0.404469,0.245439,0.659371,0.065207,0.315351,0.035112,0.245779,0.277592,0.197005,0.010152,0.166765,0.240164,0.01269,0.908889,394,6|7|8,11,8654,0.038095,3.03,48.56,0.02,0.17,0.04,2.37,3.58,NVIDIA A100-SXM4-80GB,389addb5e7aa9c29,49714600535b,1,temporal,test,all,0.7,0.15,0.15,B,noise_curve_b_s14_Sepsis_Case
Sepsis_Case,lstm,lll,0.8,1,0.383949,0.224793,0.738714,0.01596,0.143464,0.0,0.003801,0.206441,0.249853,0.007614,0.022314,0.0,0.152284,0.974221,394,6|7|8,9,8654,0.038095,1.19,16.7,0.02,0.17,0.04,2.37,3.58,NVIDIA A100-SXM4-80GB,389addb5e7aa9c29,49714600535b,1,temporal,test,all,0.7,0.15,0.15,B,noise_curve_b_s14_Sepsis_Case
Sepsis_Case,lstm,gll,0.8,1,0.436389,0.275349,0.713178,0.020976,0.26519,0.000912,0.174264,0.339248,0.276571,0.020305,0.014093,0.0,0.007614,0.969412,394,6|7|8,16,8654,0.038095,3.02,63.49,0.02,0.17,0.04,2.37,3.58,NVIDIA A100-SXM4-80GB,389addb5e7aa9c29,49714600535b,1,temporal,test,all,0.7,0.15,0.15,B,noise_curve_b_s14_Sepsis_Case
Sepsis_Case,lstm,baseline,0.0,2,0.670771,0.487061,0.94072,0.000456,0.010229,0.003648,0.015142,0.570202,0.391368,0.106599,0.0,0.051967,0.0,0.965266,394,6|7|8,10,0,0.968707,1.13,16.99,0.02,0.17,0.04,2.37,3.58,NVIDIA A100-SXM4-80GB,389addb5e7aa9c29,49714600535b,1,temporal,test,all,0.7,0.15,0.15,B,noise_curve_b_s14_Sepsis_Case
Sepsis_Case,lstm,checker,0.0,2,0.671227,0.488874,0.934337,0.000456,0.006965,0.003648,0.012096,0.549011,0.367293,0.109137,0.0,0.056371,0.0,0.955933,394,6|7|8,10,0,0.968707,1.2,18.02,0.02,0.17,0.04,2.37,3.58,NVIDIA A100-SXM4-80GB,389addb5e7aa9c29,49714600535b,1,temporal,test,all,0.7,0.15,0.15,B,noise_curve_b_s14_Sepsis_Case
Sepsis_Case,lstm,checker_net,0.0,2,0.667579,0.48838,0.937984,0.000456,0.006945,0.003648,0.010706,0.551963,0.400763,0.073604,0.0,0.034645,0.0,0.970499,394,6|7|8,14,0,0.968707,1.24,23.63,0.02,0.17,0.04,2.37,3.58,NVIDIA A100-SXM4-80GB,389addb5e7aa9c29,49714600535b,1,temporal,test,all,0.7,0.15,0.15,B,noise_curve_b_s14_Sepsis_Case
Sepsis_Case,lstm,checker_net_state,0.0,2,0.661195,0.483442,0.936161,0.000456,0.007548,0.004104,0.011666,0.550053,0.383735,0.071066,0.0,0.034058,0.0,0.970694,394,6|7|8,14,0,0.968707,1.48,28.09,0.02,0.17,0.04,2.37,3.58,NVIDIA A100-SXM4-80GB,389addb5e7aa9c29,49714600535b,1,temporal,test,all,0.7,0.15,0.15,B,noise_curve_b_s14_Sepsis_Case
Sepsis_Case,lstm,marking,0.0,2,0.671683,0.494061,0.94072,0.000456,0.007987,0.004104,0.012607,0.567665,0.389019,0.116751,0.0,0.075455,0.0,0.956116,394,6|7|8,13,0,0.968707,1.58,28.5,0.02,0.17,0.04,2.37,3.58,NVIDIA A100-SXM4-80GB,389addb5e7aa9c29,49714600535b,1,temporal,test,all,0.7,0.15,0.15,B,noise_curve_b_s14_Sepsis_Case
Sepsis_Case,lstm,gnn,0.0,2,0.668491,0.483011,0.94072,0.000912,0.009278,0.003192,0.012518,0.576435,0.381386,0.106599,0.000294,0.04815,0.005076,0.967596,394,6|7|8,7,0,0.968707,1.48,17.77,0.02,0.17,0.04,2.37,3.58,NVIDIA A100-SXM4-80GB,389addb5e7aa9c29,49714600535b,1,temporal,test,all,0.7,0.15,0.15,B,noise_curve_b_s14_Sepsis_Case
Sepsis_Case,lstm,seq,0.0,2,0.668035,0.472896,0.930689,0.000456,0.009852,0.004104,0.013704,0.589087,0.438931,0.068528,0.0,0.000587,0.0,0.989364,394,6|7|8,10,0,0.968707,3.08,46.14,0.02,0.17,0.04,2.37,3.58,NVIDIA A100-SXM4-80GB,389addb5e7aa9c29,49714600535b,1,temporal,test,all,0.7,0.15,0.15,B,noise_curve_b_s14_Sepsis_Case
Sepsis_Case,lstm,lll,0.0,2,0.669403,0.486505,0.931601,0.000456,0.003194,0.000456,0.001214,0.559718,0.413682,0.071066,0.0,0.0,0.0,0.984139,394,6|7|8,14,0,0.968707,1.26,23.9,0.02,0.17,0.04,2.37,3.58,NVIDIA A100-SXM4-80GB,389addb5e7aa9c29,49714600535b,1,temporal,test,all,0.7,0.15,0.15,B,noise_curve_b_s14_Sepsis_Case
Sepsis_Case,lstm,gll,0.0,2,0.674875,0.489054,0.939352,0.000912,0.006082,0.00228,0.007036,0.575054,0.413682,0.07868,0.000294,0.000294,0.0,0.984289,394,6|7|8,14,0,0.968707,3.04,57.75,0.02,0.17,0.04,2.37,3.58,NVIDIA A100-SXM4-80GB,389addb5e7aa9c29,49714600535b,1,temporal,test,all,0.7,0.15,0.15,B,noise_curve_b_s14_Sepsis_Case
Sepsis_Case,lstm,baseline,0.1,2,0.671683,0.486779,0.932057,0.001368,0.048544,0.004104,0.044338,0.554171,0.403993,0.081218,0.000294,0.016735,0.002538,0.981785,394,6|7|8,12,1082,0.657143,1.43,24.29,0.02,0.17,0.04,2.37,3.58,NVIDIA A100-SXM4-80GB,389addb5e7aa9c29,49714600535b,1,temporal,test,all,0.7,0.15,0.15,B,noise_curve_b_s14_Sepsis_Case
Sepsis_Case,lstm,checker,0.1,2,0.670771,0.482213,0.936617,0.001368,0.03417,0.004104,0.03384,0.55619,0.395185,0.076142,0.0,0.019965,0.002538,0.981465,394,6|7|8,12,1082,0.657143,1.47,25.0,0.02,0.17,0.04,2.37,3.58,NVIDIA A100-SXM4-80GB,389addb5e7aa9c29,49714600535b,1,temporal,test,all,0.7,0.15,0.15,B,noise_curve_b_s14_Sepsis_Case
Sepsis_Case,lstm,checker_net,0.1,2,0.668491,0.485567,0.934337,0.000912,0.037677,0.004104,0.031695,0.580036,0.398415,0.104061,0.0,0.023488,0.002538,0.979723,394,6|7|8,12,1082,0.657143,1.45,24.67,0.02,0.17,0.04,2.37,3.58,NVIDIA A100-SXM4-80GB,389addb5e7aa9c29,49714600535b,1,temporal,test,all,0.7,0.15,0.15,B,noise_curve_b_s14_Sepsis_Case
Sepsis_Case,lstm,checker_net_state,0.1,2,0.669859,0.478531,0.933881,0.001368,0.03915,0.004104,0.034183,0.559973,0.393423,0.091371,0.0,0.02525,0.002538,0.978531,394,6|7|8,12,1082,0.657143,1.16,19.7,0.02,0.17,0.04,2.37,3.58,NVIDIA A100-SXM4-80GB,389addb5e7aa9c29,49714600535b,1,temporal,test,all,0.7,0.15,0.15,B,noise_curve_b_s14_Sepsis_Case
Sepsis_Case,lstm,marking,0.1,2,0.679435,0.491515,0.927953,0.00228,0.042298,0.005016,0.037677,0.57725,0.408984,0.101523,0.000587,0.044334,0.002538,0.969288,394,6|7|8,10,1082,0.657143,1.44,21.61,0.02,0.17,0.04,2.37,3.58,NVIDIA A100-SXM4-80GB,389addb5e7aa9c29,49714600535b,1,temporal,test,all,0.7,0.15,0.15,B,noise_curve_b_s14_Sepsis_Case
Sepsis_Case,lstm,gnn,0.1,2,0.663019,0.48734,0.927953,0.001824,0.04435,0.00456,0.040443,0.558297,0.378743,0.098985,0.000587,0.046682,0.0,0.968085,394,6|7|8,13,1082,0.657143,1.47,26.38,0.02,0.17,0.04,2.37,3.58,NVIDIA A100-SXM4-80GB,389addb5e7aa9c29,49714600535b,1,temporal,test,all,0.7,0.15,0.15,B,noise_curve_b_s14_Sepsis_Case
Sepsis_Case,lstm,seq,0.1,2,0.658915,0.463797,0.924305,0.00228,0.04425,0.00456,0.039218,0.566593,0.431004,0.068528,0.000294,0.000881,0.002538,0.988648,394,6|7|8,10,1082,0.657143,3.04,45.6,0.02,0.17,0.04,2.37,3.58,NVIDIA A100-SXM4-80GB,389addb5e7aa9c29,49714600535b,1,temporal,test,all,0.7,0.15,0.15,B,noise_curve_b_s14_Sepsis_Case
Sepsis_Case,lstm,lll,0.1,2,0.659827,0.478531,0.932513,0.000456,0.014104,0.0,0.001066,0.566257,0.401938,0.081218,0.000294,0.0,0.002538,0.98526,394,6|7|8,14,1082,0.657143,1.2,22.86,0.02,0.17,0.04,2.37,3.58,NVIDIA A100-SXM4-80GB,389addb5e7aa9c29,49714600535b,1,temporal,test,all,0.7,0.15,0.15,B,noise_curve_b_s14_Sepsis_Case
Sepsis_Case,lstm,gll,0.1,2,0.670315,0.481397,0.932513,0.001368,0.028132,0.003192,0.021502,0.573873,0.440986,0.073604,0.000294,0.000294,0.002538,0.989256,394,6|7|8,16,1082,0.657143,3.01,63.28,0.02,0.17,0.04,2.37,3.58,NVIDIA A100-SXM4-80GB,389addb5e7aa9c29,49714600535b,1,temporal,test,all,0.7,0.15,0.15,B,noise_curve_b_s14_Sepsis_Case
Sepsis_Case,lstm,baseline,0.2,2,0.668035,0.473508,0.925673,0.004104,0.085453,0.00684,0.072799,0.584286,0.42249,0.083756,0.001762,0.034645,0.002538,0.973149,394,6|7|8,10,2164,0.442177,1.4,20.96,0.02,0.17,0.04,2.37,3.58,NVIDIA A100-SXM4-80GB,389addb5e7aa9c29,49714600535b,1,temporal,test,all,0.7,0.15,0.15,B,noise_curve_b_s14_Sepsis_Case
Sepsis_Case,lstm,checker,0.2,2,0.664843,0.473869,0.926585,0.004104,0.062876,0.007296,0.057749,0.56784,0.413682,0.071066,0.000587,0.015561,0.002538,0.982053,394,6|7|8,14,2164,0.442177,1.49,28.35,0.02,0.17,0.04,2.37,3.58,NVIDIA A100-SXM4-80GB,389addb5e7aa9c29,49714600535b,1,temporal,test,all,0.7,0.15,0.15,B,noise_curve_b_s14_Sepsis_Case
Sepsis_Case,lstm,checker_net,0.2,2,0.667123,0.485384,0.920657,0.003648,0.06694,0.005472,0.05311,0.557247,0.384615,0.098985,0.000294,0.064298,0.002538,0.962824,394,6|7|8,11,2164,0.442177,1.48,23.7,0.02,0.17,0.04,2.37,3.58,NVIDIA A100-SXM4-80GB,389addb5e7aa9c29,49714600535b,1,temporal,test,all,0.7,0.15,0.15,B,noise_curve_b_s14_Sepsis_Case
Sepsis_Case,lstm,checker_net_state,0.2,2,0.663475,0.473514,0.924761,0.004104,0.074878,0.00684,0.061526,0.576187,0.424839,0.076142,0.000881,0.008514,0.002538,0.985469,394,6|7|8,14,2164,0.442177,1.26,23.99,0.02,0.17,0.04,2.37,3.58,NVIDIA A100-SXM4-80GB,389addb5e7aa9c29,49714600535b,1,temporal,test,all,0.7,0.15,0.15,B,noise_curve_b_s14_Sepsis_Case
Sepsis_Case,lstm,marking,0.2,2,0.665755,0.480615,0.915185,0.00228,0.080011,0.003192,0.067458,0.574553,0.406342,0.071066,0.000587,0.009689,0.002538,0.985807,394,6|7|8,10,2164,0.442177,1.41,21.2,0.02,0.17,0.04,2.37,3.58,NVIDIA A100-SXM4-80GB,389addb5e7aa9c29,49714600535b,1,temporal,test,all,0.7,0.15,0.15,B,noise_curve_b_s14_Sepsis_Case
Sepsis_Case,lstm,gnn,0.2,2,0.664387,0.484858,0.912905,0.005928,0.078065,0.006384,0.06704,0.576157,0.421903,0.073604,0.002349,0.021139,0.005076,0.981112,394,6|7|8,16,2164,0.442177,1.33,27.94,0.02,0.17,0.04,2.37,3.58,NVIDIA A100-SXM4-80GB,389addb5e7aa9c29,49714600535b,1,temporal,test,all,0.7,0.15,0.15,B,noise_curve_b_s14_Sepsis_Case
Sepsis_Case,lstm,seq,0.2,2,0.673507,0.474285,0.922481,0.001824,0.089044,0.004104,0.074233,0.577988,0.438638,0.071066,0.000294,0.005285,0.005076,0.98611,394,6|7|8,7,2164,0.442177,3.07,36.87,0.02,0.17,0.04,2.37,3.58,NVIDIA A100-SXM4-80GB,389addb5e7aa9c29,49714600535b,1,temporal,test,all,0.7,0.15,0.15,B,noise_curve_b_s14_Sepsis_Case
Sepsis_Case,lstm,lll,0.2,2,0.659827,0.48116,0.922481,0.001368,0.024287,0.0,0.000867,0.540788,0.387551,0.071066,0.000294,0.0,0.002538,0.980659,394,6|7|8,16,2164,0.442177,1.22,25.67,0.02,0.17,0.04,2.37,3.58,NVIDIA A100-SXM4-80GB,389addb5e7aa9c29,49714600535b,1,temporal,test,all,0.7,0.15,0.15,B,noise_curve_b_s14_Sepsis_Case
Sepsis_Case,lstm,gll,0.2,2,0.668947,0.476363,0.913817,0.003648,0.056469,0.002736,0.041091,0.551047,0.403112,0.071066,0.000881,0.000881,0.002538,0.981064,394,6|7|8,19,2164,0.442177,3.02,72.38,0.02,0.17,0.04,2.37,3.58,NVIDIA A100-SXM4-80GB,389addb5e7aa9c29,49714600535b,1,temporal,test,all,0.7,0.15,0.15,B,noise_curve_b_s14_Sepsis_Case
Sepsis_Case,lstm,baseline,0.3,2,0.668947,0.47598,0.917921,0.002736,0.125235,0.003648,0.099065,0.590684,0.437757,0.07868,0.000587,0.009395,0.005076,0.985302,394,6|7|8,11,3245,0.273469,1.44,22.97,0.02,0.17,0.04,2.37,3.58,NVIDIA A100-SXM4-80GB,389addb5e7aa9c29,49714600535b,1,temporal,test,all,0.7,0.15,0.15,B,noise_curve_b_s14_Sepsis_Case
Sepsis_Case,lstm,checker,0.3,2,0.666667,0.470732,0.922481,0.001368,0.088536,0.001824,0.073553,0.571562,0.435115,0.071066,0.000294,0.002936,0.002538,0.987394,394,6|7|8,11,3245,0.273469,1.44,22.97,0.02,0.17,0.04,2.37,3.58,NVIDIA A100-SXM4-80GB,389addb5e7aa9c29,49714600535b,1,temporal,test,all,0.7,0.15,0.15,B,noise_curve_b_s14_Sepsis_Case
Sepsis_Case,lstm,checker_net,0.3,2,0.663475,0.46668,0.919289,0.00228,0.105454,0.003192,0.075381,0.575285,0.423371,0.071066,0.000587,0.000587,0.005076,0.988837,394,6|7|8,9,3245,0.273469,1.46,20.41,0.02,0.17,0.04,2.37,3.58,NVIDIA A100-SXM4-80GB,389addb5e7aa9c29,49714600535b,1,temporal,test,all,0.7,0.15,0.15,B,noise_curve_b_s14_Sepsis_Case
Sepsis_Case,lstm,checker_net_state,0.3,2,0.672139,0.478106,0.914729,0.00228,0.108025,0.003192,0.082486,0.582676,0.428949,0.086294,0.000587,0.017616,0.005076,0.981969,394,6|7|8,11,3245,0.273469,1.61,25.72,0.02,0.17,0.04,2.37,3.58,NVIDIA A100-SXM4-80GB,389addb5e7aa9c29,49714600535b,1,temporal,test,all,0.7,0.15,0.15,B,noise_curve_b_s14_Sepsis_Case
Sepsis_Case,lstm,marking,0.3,2,0.651163,0.467514,0.911537,0.005928,0.123347,0.006384,0.098974,0.544911,0.406929,0.083756,0.002055,0.029066,0.002538,0.974328,394,6|7|8,12,3245,0.273469,1.55,26.43,0.02,0.17,0.04,2.37,3.58,NVIDIA A100-SXM4-80GB,389addb5e7aa9c29,49714600535b,1,temporal,test,all,0.7,0.15,0.15,B,noise_curve_b_s14_Sepsis_Case
Sepsis_Case,lstm,gnn,0.3,2,0.658459,0.459454,0.911081,0.003192,0.127962,0.003648,0.102106,0.57088,0.439518,0.068528,0.000587,0.000587,0.005076,0.988191,394,6|7|8,8,3245,0.273469,1.53,19.85,0.02,0.17,0.04,2.37,3.58,NVIDIA A100-SXM4-80GB,389addb5e7aa9c29,49714600535b,1,temporal,test,all,0.7,0.15,0.15,B,noise_curve_b_s14_Sepsis_Case
Sepsis_Case,lstm,seq,0.3,2,0.658915,0.4679,0.914273,0.003648,0.118352,0.00456,0.091662,0.563931,0.421022,0.068528,0.001174,0.008221,0.005076,0.985256,394,6|7|8,10,3245,0.273469,3.05,45.72,0.02,0.17,0.04,2.37,3.58,NVIDIA A100-SXM4-80GB,389addb5e7aa9c29,49714600535b,1,temporal,test,all,0.7,0.15,0.15,B,noise_curve_b_s14_Sepsis_Case
Sepsis_Case,lstm,lll,0.3,2,0.651163,0.464673,0.918833,0.00228,0.040653,0.0,0.001042,0.551852,0.394011,0.071066,0.000294,0.0,0.005076,0.982127,394,6|7|8,17,3245,0.273469,1.21,26.61,0.02,0.17,0.04,2.37,3.58,NVIDIA A100-SXM4-80GB,389addb5e7aa9c29,49714600535b,1,temporal,test,all,0.7,0.15,0.15,B,noise_curve_b_s14_Sepsis_Case
Sepsis_Case,lstm,gll,0.3,2,0.657547,0.462733,0.916097,0.002736,0.091438,0.00456,0.061062,0.569444,0.424839,0.063452,0.000881,0.002055,0.005076,0.987569,394,6|7|8,11,3245,0.273469,3.05,48.81,0.02,0.17,0.04,2.37,3.58,NVIDIA A100-SXM4-80GB,389addb5e7aa9c29,49714600535b,1,temporal,test,all,0.7,0.15,0.15,B,noise_curve_b_s14_Sepsis_Case
Sepsis_Case,lstm,baseline,0.4,2,0.645235,0.447843,0.900593,0.012312,0.180082,0.015504,0.147318,0.563214,0.414563,0.068528,0.006166,0.008808,0.007614,0.983717,394,6|7|8,10,4327,0.212245,1.38,20.68,0.02,0.17,0.04,2.37,3.58,NVIDIA A100-SXM4-80GB,389addb5e7aa9c29,49714600535b,1,temporal,test,all,0.7,0.15,0.15,B,noise_curve_b_s14_Sepsis_Case
Sepsis_Case,lstm,checker,0.4,2,0.638395,0.452059,0.911081,0.00456,0.131994,0.008664,0.114909,0.55846,0.421022,0.068528,0.002936,0.007046,0.007614,0.983551,394,6|7|8,10,4327,0.212245,1.23,18.38,0.02,0.17,0.04,2.37,3.58,NVIDIA A100-SXM4-80GB,389addb5e7aa9c29,49714600535b,1,temporal,test,all,0.7,0.15,0.15,B,noise_curve_b_s14_Sepsis_Case
Sepsis_Case,lstm,checker_net,0.4,2,0.628363,0.451234,0.902417,0.007296,0.137864,0.007752,0.101182,0.525362,0.398708,0.071066,0.002642,0.011744,0.005076,0.981537,394,6|7|8,13,4327,0.212245,1.35,24.31,0.02,0.17,0.04,2.37,3.58,NVIDIA A100-SXM4-80GB,389addb5e7aa9c29,49714600535b,1,temporal,test,all,0.7,0.15,0.15,B,noise_curve_b_s14_Sepsis_Case
Sepsis_Case,lstm,checker_net_state,0.4,2,0.647515,0.45318,0.906521,0.011856,0.160302,0.014592,0.126958,0.562677,0.417205,0.068528,0.005578,0.009395,0.007614,0.983044,394,6|7|8,10,4327,0.212245,1.26,18.85,0.02,0.17,0.04,2.37,3.58,NVIDIA A100-SXM4-80GB,389addb5e7aa9c29,49714600535b,1,temporal,test,all,0.7,0.15,0.15,B,noise_curve_b_s14_Sepsis_Case
Sepsis_Case,lstm,marking,0.4,2,0.597811,0.446465,0.876425,0.013224,0.161679,0.011856,0.126872,0.501683,0.350264,0.07868,0.009689,0.073987,0.010152,0.958588,394,6|7|8,15,4327,0.212245,1.44,28.73,0.02,0.17,0.04,2.37,3.58,NVIDIA A100-SXM4-80GB,389addb5e7aa9c29,49714600535b,1,temporal,test,all,0.7,0.15,0.15,B,noise_curve_b_s14_Sepsis_Case
Sepsis_Case,lstm,gnn,0.4,2,0.632011,0.454702,0.906521,0.00912,0.167227,0.015048,0.133895,0.554396,0.413388,0.068528,0.003817,0.017616,0.007614,0.97935,394,6|7|8,9,4327,0.212245,1.77,24.81,0.02,0.17,0.04,2.37,3.58,NVIDIA A100-SXM4-80GB,389addb5e7aa9c29,49714600535b,1,temporal,test,all,0.7,0.15,0.15,B,noise_curve_b_s14_Sepsis_Case
Sepsis_Case,lstm,seq,0.4,2,0.642499,0.451779,0.909257,0.00912,0.167385,0.013224,0.135931,0.556974,0.396947,0.060914,0.003523,0.008514,0.007614,0.984428,394,6|7|8,9,4327,0.212245,3.14,43.89,0.02,0.17,0.04,2.37,3.58,NVIDIA A100-SXM4-80GB,389addb5e7aa9c29,49714600535b,1,temporal,test,all,0.7,0.15,0.15,B,noise_curve_b_s14_Sepsis_Case
Sepsis_Case,lstm,lll,0.4,2,0.631555,0.445462,0.904241,0.007296,0.057878,0.0,0.000948,0.53805,0.405755,0.053299,0.002349,0.0,0.002538,0.982565,394,6|7|8,18,4327,0.212245,1.47,33.9,0.02,0.17,0.04,2.37,3.58,NVIDIA A100-SXM4-80GB,389addb5e7aa9c29,49714600535b,1,temporal,test,all,0.7,0.15,0.15,B,noise_curve_b_s14_Sepsis_Case
Sepsis_Case,lstm,gll,0.4,2,0.645691,0.4515,0.912449,0.00684,0.127004,0.005472,0.088089,0.543634,0.423371,0.055838,0.00323,0.002349,0.005076,0.98378,394,6|7|8,17,4327,0.212245,3.16,69.44,0.02,0.17,0.04,2.37,3.58,NVIDIA A100-SXM4-80GB,389addb5e7aa9c29,49714600535b,1,temporal,test,all,0.7,0.15,0.15,B,noise_curve_b_s14_Sepsis_Case
Sepsis_Case,lstm,baseline,0.5,2,0.625171,0.421298,0.857729,0.017328,0.209155,0.019152,0.167746,0.550262,0.413975,0.071066,0.005578,0.007046,0.005076,0.981706,394,6|7|8,10,5409,0.152381,1.5,22.49,0.02,0.17,0.04,2.37,3.58,NVIDIA A100-SXM4-80GB,389addb5e7aa9c29,49714600535b,1,temporal,test,all,0.7,0.15,0.15,B,noise_curve_b_s14_Sepsis_Case
Sepsis_Case,lstm,checker,0.5,2,0.605107,0.422612,0.825809,0.01824,0.142407,0.023712,0.122693,0.528867,0.401644,0.068528,0.002055,0.0367,0.005076,0.971517,394,6|7|8,15,5409,0.152381,1.53,30.61,0.02,0.17,0.04,2.37,3.58,NVIDIA A100-SXM4-80GB,389addb5e7aa9c29,49714600535b,1,temporal,test,all,0.7,0.15,0.15,B,noise_curve_b_s14_Sepsis_Case
Sepsis_Case,lstm,checker_net,0.5,2,0.608299,0.431042,0.839489,0.011856,0.163684,0.009576,0.118576,0.544968,0.42249,0.06599,0.002055,0.011157,0.007614,0.980915,394,6|7|8,14,5409,0.152381,1.41,26.74,0.02,0.17,0.04,2.37,3.58,NVIDIA A100-SXM4-80GB,389addb5e7aa9c29,49714600535b,1,temporal,test,all,0.7,0.15,0.15,B,noise_curve_b_s14_Sepsis_Case
Sepsis_Case,lstm,checker_net_state,0.5,2,0.630187,0.433206,0.860921,0.013224,0.186909,0.015048,0.144391,0.551809,0.423664,0.071066,0.004404,0.005872,0.007614,0.981605,394,6|7|8,10,5409,0.152381,1.24,18.64,0.02,0.17,0.04,2.37,3.58,NVIDIA A100-SXM4-80GB,389addb5e7aa9c29,49714600535b,1,temporal,test,all,0.7,0.15,0.15,B,noise_curve_b_s14_Sepsis_Case
Sepsis_Case,lstm,marking,0.5,2,0.623803,0.439205,0.856361,0.01368,0.210543,0.015048,0.17142,0.553113,0.401057,0.068528,0.005578,0.008221,0.007614,0.984144,394,6|7|8,11,5409,0.152381,1.42,22.78,0.02,0.17,0.04,2.37,3.58,NVIDIA A100-SXM4-80GB,389addb5e7aa9c29,49714600535b,1,temporal,test,all,0.7,0.15,0.15,B,noise_curve_b_s14_Sepsis_Case
Sepsis_Case,lstm,gnn,0.5,2,0.627451,0.433017,0.867305,0.010488,0.195194,0.015048,0.156761,0.551516,0.423958,0.063452,0.004404,0.005578,0.007614,0.985497,394,6|7|8,10,5409,0.152381,1.57,23.5,0.02,0.17,0.04,2.37,3.58,NVIDIA A100-SXM4-80GB,389addb5e7aa9c29,49714600535b,1,temporal,test,all,0.7,0.15,0.15,B,noise_curve_b_s14_Sepsis_Case
Sepsis_Case,lstm,seq,0.5,2,0.638395,0.442671,0.873233,0.006384,0.206293,0.010944,0.163628,0.552593,0.426013,0.060914,0.001762,0.003817,0.007614,0.983027,394,6|7|8,8,5409,0.152381,3.04,39.54,0.02,0.17,0.04,2.37,3.58,NVIDIA A100-SXM4-80GB,389addb5e7aa9c29,49714600535b,1,temporal,test,all,0.7,0.15,0.15,B,noise_curve_b_s14_Sepsis_Case
Sepsis_Case,lstm,lll,0.5,2,0.618787,0.4282,0.894209,0.004104,0.060935,0.0,0.001808,0.537778,0.379918,0.071066,0.000587,0.0,0.005076,0.980614,394,6|7|8,15,5409,0.152381,1.22,24.37,0.02,0.17,0.04,2.37,3.58,NVIDIA A100-SXM4-80GB,389addb5e7aa9c29,49714600535b,1,temporal,test,all,0.7,0.15,0.15,B,noise_curve_b_s14_Sepsis_Case
